id,ano,dept,municipio,Modalidad,presuntoRes,desPresuntoRes,num
288898,1988,Meta,PUERTO L?PEZ,Desconocida,Grupo Paramilitar,No Identificado,6
288900,1988,Córdoba,PUERTO LIBERTADOR,Incursi�n,Grupo Paramilitar,No Identificado,5
288901,1988,Santander,SANTA HELENA DEL OP?N,Desconocida,Grupo Paramilitar,No Identificado,6
288902,1988,Antioquia,TURBO,Asalto,Grupo Paramilitar,Otro,5
288903,1988,Casanare,PAZ DE ARIPORO,Retenci�n/Ejecuci�n,Guerrilla,FARC,7
288904,1988,Santander,BARRANCABERMEJA,Desconocida,Grupo Armado No Identificado,No aplica,12
288905,1988,Casanare,PAZ DE ARIPORO,Ruta,Grupo Paramilitar,No Identificado,7
288906,1988,Meta,VISTAHERMOSA,Ataque Indiscriminado,Grupo Paramilitar,Otro,17
288907,1988,Santander,BARRANCABERMEJA,Retenci�n/Ejecuci�n,Guerrilla,No Identificada,4
288908,1988,Cesar,AGUST?N CODAZZI,Reuni�n P�blica,Guerrilla,FARC,7
288909,1988,Cesar,VALLEDUPAR,Desconocida,Guerrilla,FARC,9
288911,1988,Antioquia,CHIGOROD?,Asalto,Grupo Paramilitar,Otro,6
288913,1988,Antioquia,TURBO,Ruta,Grupo Paramilitar,Otro,20
288914,1988,Córdoba,LORICA,Atentado,Grupo Armado No Identificado,No aplica,5
288915,1988,Córdoba,MONTER?A,Ruta,Grupo Paramilitar,No Identificado,6
288916,1988,Meta,SAN MART?N,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,8
288917,1988,Santander,BARRANCABERMEJA,Retenci�n/Ejecuci�n,Guerrilla,No Identificada,5
288918,1988,Antioquia,APARTAD?,Desconocida,Grupo Armado No Identificado,No aplica,5
288919,1988,Córdoba,BUENAVISTA,Asalto,Grupo Paramilitar,Otro,28
288920,1988,Casanare,VILLANUEVA,Asalto,Grupo Paramilitar,No Identificado,5
288921,1988,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,5
288922,1988,Antioquia,TURBO,Retenci�n/Ejecuci�n,Grupo Paramilitar,Otro,23
288923,1988,Cauca,ROSAS,Asalto,Agente del Estado,Ej�rcito Nacional,5
288925,1988,Santander,EL CARMEN DE CHUCUR?,Reuni�n P�blica,Grupo Paramilitar,Otro,4
288927,1988,Cesar,VALLEDUPAR,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,7
288928,1988,Cesar,PUEBLO BELLO,Incursi�n,Guerrilla,ELN,10
288930,1988,Norte de Santander,EL ZULIA,Atentado,Guerrilla,EPL,4
288931,1988,Santander,BUCARAMANGA,Sicariato,Grupo Posdesmovilización,,7
288932,1988,Antioquia,ARBOLETES,Asalto,Grupo Armado No Identificado,No aplica,5
288933,1988,Santander,SAN VICENTE DE CHUCUR?,Ataque Indiscriminado,Agente del Estado,Ej�rcito Nacional,5
288937,1988,Santander,SAN VICENTE DE CHUCUR?,Desconocida,Agente del Estado,Ej�rcito Nacional,13
288938,1988,Casanare,TRINIDAD,Asalto,Grupo Armado No Dirimido,,4
288939,1988,Caquetá,BEL�N DE LOS ANDAQU?ES,Asalto,Grupo Armado No Identificado,No aplica,5
288940,1988,Antioquia,ANDES,Asalto,Grupo Armado No Identificado,No aplica,5
288941,1988,Santander,BARRANCABERMEJA,Desconocida,Desconocido,No aplica,15
288943,1988,Córdoba,PUERTO LIBERTADOR,Asalto,Grupo Armado No Identificado,No aplica,7
288946,1988,Antioquia,URRAO,Sicariato,Grupo Paramilitar,No Identificado,4
288947,1988,Magdalena,PIVIJAY,Desconocida,Guerrilla,No Identificada,4
288948,1988,Santander,EL CARMEN DE CHUCUR?,Asalto,Guerrilla,FARC,5
288949,1988,Meta,EL CASTILLO,Atentado,Grupo Paramilitar,No Identificado,17
288951,1988,Boyacá,OTANCHE,Ret�n,Grupo Armado No Identificado,No aplica,11
288952,1988,Córdoba,TIERRALTA,Desconocida,Grupo Paramilitar,Los Tangueros,4
288953,1988,Bolívar,TIQUISIO,Asalto,Guerrilla,FARC,5
288954,1988,Santander,SAN VICENTE DE CHUCUR?,Asalto,Grupo Paramilitar,No Identificado,15
288955,1988,Tolima,SAN ANTONIO,Falso Positivo,Agente del Estado,Ej�rcito Nacional,5
288956,1988,Córdoba,MONTEL?BANO,Asalto,Grupo Paramilitar,No Identificado,8
288958,1988,Antioquia,TURBO,Asalto,Guerrilla,FARC,4
288959,1988,Antioquia,MEDELL?N,Sicariato,Desconocido,No aplica,4
288960,1988,Guainía,IN?RIDA,Sicariato,Agente Extranjero,Venezolano,5
288961,1988,Guainía,IN?RIDA,Atentado,Grupo Armado No Identificado,No aplica,5
288962,1988,Magdalena,SANTA MARTA,Asalto,Grupo Armado No Identificado,No aplica,5
288963,1988,Meta,VISTAHERMOSA,Asalto,Grupo Paramilitar,No Identificado,4
288964,1988,Santander,RIONEGRO,Retenci�n/Ejecuci�n,Guerrilla,FARC,4
288965,1988,Córdoba,PUEBLO NUEVO,Asalto,Grupo Armado No Identificado,No aplica,4
288966,1988,Meta,PUERTO L?PEZ,Asalto,Grupo Paramilitar,No Identificado,6
288967,1988,Córdoba,CANALETE,Incursi�n,Grupo Paramilitar,Otro,16
288968,1988,Córdoba,SAN ANDR�S DE SOTAVENTO,Asalto,Grupo Armado No Identificado,No aplica,5
288969,1988,Cauca,EL TAMBO,Incursi�n,Guerrilla,FARC,4
288970,1988,Santander,EL PLAY?N,Asalto,Guerrilla,ELN,4
288971,1988,Santander,RIONEGRO,Ruta,Guerrilla,ELN,4
288972,1988,QUINDIO,QUIMBAYA,Desconocida,Guerrilla,No Identificada,4
288973,1988,Antioquia,TURBO,Asalto,Grupo Armado No Identificado,No aplica,5
288974,1988,Cauca,P?EZ,Desconocida,Guerrilla,Quint�n Lame,4
288975,1988,Santander,SIMACOTA,Desconocida,Guerrilla,FARC,5
288976,1988,Santander,SIMACOTA,Asalto,Grupo Paramilitar,Muerte a Secuestradores (MAS),5
288978,1988,EXTERIOR,FRONTERA VENEZUELA,Desconocida,Agente Extranjero,Venezolano,4
288979,1988,Córdoba,PUERTO ESCONDIDO,Interceptaci�n,Desconocido,No aplica,4
288980,1988,Meta,EL CASTILLO,Asalto,Grupo Paramilitar,No Identificado,5
288981,1988,Santander,BARRANCABERMEJA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Otro,5
288983,1988,Córdoba,LOS CórdobaS,Asalto,Grupo Paramilitar,No Identificado,7
288984,1988,Antioquia,LA CEJA,Desconocida,Grupo Armado No Identificado,No aplica,4
288985,1988,Huila,LA PLATA,Asalto,Grupo Paramilitar,No Identificado,4
288986,1988,Santander,BARRANCABERMEJA,Asalto,Grupo Paramilitar,No Identificado,4
288988,1988,Córdoba,CANALETE,Asalto,Grupo Paramilitar,No Identificado,5
288989,1988,Cesar,SAN ALBERTO,Asalto,Grupo Armado No Identificado,No aplica,4
288990,1988,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,5
288991,1988,Antioquia,VALDIVIA,Asalto,Grupo Paramilitar,No Identificado,7
288993,1988,Antioquia,VALDIVIA,Sicariato,Grupo Paramilitar,No Identificado,5
288995,1988,Antioquia,PUERTO BERR?O,Asalto,Grupo Paramilitar,No Identificado,4
288997,1988,Córdoba,MONTER?A,Desconocida,Grupo Paramilitar,No Identificado,5
288998,1988,Antioquia,VALDIVIA,Ruta,Grupo Paramilitar,No Identificado,7
288999,1988,Cauca,PAT?A,Asalto,Grupo Armado No Identificado,No aplica,8
289000,1988,Caldas,SUP?A,Asalto,Guerrilla,EPL,8
289001,1988,Antioquia,C?CERES,Asalto,Guerrilla,No Identificada,5
289002,1988,Antioquia,C?CERES,Desconocida,Guerrilla,ELN,5
289003,1989,Meta,PUERTO L?PEZ,Asalto,Grupo Paramilitar,No Identificado,4
289004,1989,Antioquia,PUERTO NARE,Incursi�n,Guerrilla,FARC,7
289005,1989,Antioquia,APARTAD?,Asalto,Grupo Paramilitar,No Identificado,15
289007,1989,Antioquia,APARTAD?,Retenci�n/Ejecuci�n,Desconocido,No aplica,4
289008,1989,Antioquia,APARTAD?,Asalto,Guerrilla,No Identificada,4
289009,1989,Santander,SIMACOTA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),12
289011,1989,Antioquia,BELLO,Asalto,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,4
289012,1989,Santander,PUERTO WILCHES,Incursi�n,Guerrilla,No Identificada,4
289013,1989,Córdoba,MONTER?A,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289014,1989,Santander,SIMACOTA,Retenci�n/Ejecuci�n,Agente del Estado,Ej�rcito Nacional,6
289015,1989,Tolima,PLANADAS,Desconocida,Guerrilla,No Identificada,4
289016,1989,Córdoba,MONTER?A,Asalto,Grupo Paramilitar,Otro,6
289018,1989,Bolívar,MAGANGU�,Ataque Indiscriminado,Guerrilla,ELN,5
289019,1989,Sucre,GUARANDA,Interceptaci�n,Guerrilla,ELN,5
289020,1989,Risaralda,QUINCH?A,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289021,1989,Boyacá,MUZO,Desconocida,Desconocido,No aplica,4
289022,1989,"Bogotá D.C.","Bogotá D.C.",Asalto,Grupo Paramilitar,No Identificado,4
289024,1989,Antioquia,REMEDIOS,Incursi�n,Grupo Paramilitar,Otro,5
289025,1989,Risaralda,QUINCH?A,Ruta,Guerrilla,EPL,5
289026,1989,Risaralda,QUINCH?A,Incursi�n,Guerrilla,EPL,4
289027,1989,Cundinamarca,PARATEBUENO,Ataque Indiscriminado,Agente del Estado,Polic�a Nacional,4
289028,1989,Cesar,ASTREA,Ataque Indiscriminado,Grupo Paramilitar,No Identificado,4
289030,1989,Tolima,PLANADAS,Desconocida,Guerrilla,FARC,7
289031,1989,Santander,SAN VICENTE DE CHUCUR?,Reuni�n P�blica,Grupo Paramilitar,No Identificado,5
289032,1989,Meta,PUERTO L?PEZ,Desconocida,Grupo Paramilitar,No Identificado,4
289033,1989,Santander,BARRANCABERMEJA,Asalto,Grupo Armado No Identificado,No aplica,5
289034,1989,Caquetá,SAN VICENTE DEL CAGU?N,Desconocida,Grupo Armado No Identificado,No aplica,6
289035,1989,Caquetá,SAN JOS� DEL FRAGUA,Desconocida,Guerrilla,FARC,4
289036,1989,Bolívar,BARRANCO DE LOBA,Retenci�n/Ejecuci�n,Guerrilla,FARC,5
289037,1989,Boyacá,MARIP?,Incursi�n,Grupo Armado No Identificado,No aplica,7
289039,1989,Santander,SABANA DE TORRES,Asalto,Guerrilla,ELN,4
289041,1989,Valle del Cauca,VERSALLES,Desconocida,Grupo Paramilitar,No Identificado,5
289042,1989,Cesar,LA PAZ,Asalto,Guerrilla,ELN,4
289043,1989,Bolívar,EL CARMEN DE Bolívar,Desconocida,Grupo Paramilitar,No Identificado,4
289044,1989,Meta,SAN JUAN DE ARAMA,Atentado,Guerrilla,FARC,6
289046,1989,Boyacá,PAUNA,Desconocida,Grupo Armado No Identificado,No aplica,4
289047,1989,Boyacá,PAUNA,Incursi�n,Guerrilla,No Identificada,5
289048,1989,Antioquia,PUERTO NARE,Retenci�n/Ejecuci�n,Guerrilla,FARC,5
289049,1989,Huila,GARZ?N,Asalto,Grupo Armado No Identificado,No aplica,4
289050,1989,Meta,SAN JUAN DE ARAMA,Asalto,Grupo Paramilitar,No Identificado,4
289051,1989,Córdoba,TIERRALTA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,5
289052,1989,Cauca,CAJIB?O,Asalto,Grupo Armado No Identificado,No aplica,4
289053,1989,Santander,CIMITARRA,Desconocida,Agente del Estado,Ej�rcito Nacional,5
289055,1989,Magdalena,FUNDACI?N,Asalto,Grupo Armado No Identificado,No aplica,4
289056,1989,Antioquia,YOND?,Ataque Indiscriminado,Agente del Estado,Ej�rcito Nacional,6
289058,1989,Magdalena,FUNDACI?N,Asalto,Grupo Armado No Identificado,No aplica,4
289059,1989,Nariño,EL ROSARIO,Asalto,Grupo Armado No Identificado,No aplica,4
289060,1989,Norte de Santander,?BREGO,Asalto,Guerrilla,EPL,7
289061,1989,Norte de Santander,TIB?,Asalto,Guerrilla,ELN,4
289062,1989,Córdoba,MONTER?A,Ruta,Grupo Paramilitar,Los Tangueros,7
289063,1989,La Guajira,MAICAO,Ruta,Grupo Armado No Identificado,No aplica,7
289064,1989,Arauca,TAME,Falso Positivo,Agente del Estado,Ej�rcito Nacional,5
289065,1989,Caquetá,MIL?N,Desconocida,Grupo Paramilitar,No Identificado,7
289066,1989,Santander,BARRANCABERMEJA,Retenci�n/Ejecuci�n,Guerrilla,FARC,4
289067,1989,Magdalena,SANTA MARTA,Desconocida,Grupo Paramilitar,No Identificado,9
289068,1989,Boyacá,MUZO,Desconocida,Guerrilla,No Identificada,5
289069,1989,Santander,Sucre,Asalto,Guerrilla,FARC,10
289070,1989,Boyacá,MUZO,Sicariato,Desconocido,No aplica,4
289072,1989,Boyacá,MUZO,Interceptaci�n,Grupo Paramilitar,Otro,4
289074,1989,Cesar,R?O DE ORO,Retenci�n/Ejecuci�n,Agente del Estado,Polic�a Nacional,5
289075,1989,Norte de Santander,BUCARASICA,Asalto,Grupo Paramilitar,No Identificado,6
289076,1989,Santander,RIONEGRO,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289078,1989,Boyacá,MUZO,Interceptaci�n,Grupo Paramilitar,No Identificado,7
289079,1989,Guaviare,SAN JOS� DEL Guaviare,Asalto,Guerrilla,FARC,5
289080,1989,Córdoba,BUENAVISTA,Retenci�n/Ejecuci�n,Desconocido,No aplica,4
289081,1989,Cundinamarca,EL PE�?N,Asalto,Guerrilla,FARC,5
289082,1989,Meta,PUERTO GAIT?N,Desconocida,Guerrilla,FARC,4
289083,1989,Santander,RIONEGRO,Asalto,Guerrilla,ELN,4
289085,1989,Risaralda,QUINCH?A,Atentado,Guerrilla,EPL,6
289086,1989,Cauca,PURAC�,Falso Positivo,Agente del Estado,Ej�rcito Nacional,6
289087,1989,Risaralda,QUINCH?A,Asalto,Guerrilla,EPL,5
289088,1989,Casanare,TAURAMENA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Campesinas del Casanare (Buitrague�os),6
289090,1989,Córdoba,PUERTO LIBERTADOR,Desconocida,Agente del Estado,Ej�rcito Nacional,6
289092,1989,Meta,MESETAS,Falso Positivo,Agente del Estado,Ej�rcito Nacional,5
289093,1989,Córdoba,MONTER?A,Asalto,Grupo Paramilitar,Los Tangueros,12
289095,1989,Meta,VILLAVICENCIO,Desconocida,Grupo Armado No Identificado,No aplica,4
289096,1989,Arauca,SARAVENA,Retenci�n/Ejecuci�n,Guerrilla,ELN,4
289098,1989,Antioquia,VALDIVIA,Sicariato,Grupo Armado No Identificado,No aplica,7
289099,1989,Antioquia,VALDIVIA,Asalto,Grupo Paramilitar,Otro,5
289100,1989,Santander,CIMITARRA,Interceptaci�n,Grupo Paramilitar,No Identificado,5
289101,1989,Santander,CIMITARRA,Desconocida,Grupo Armado No Identificado,No aplica,5
289102,1988,Caldas,SUP?A,Asalto,Guerrilla,EPL,8
289103,1989,"Bogotá D.C.","Bogotá D.C.",Retenci�n/Ejecuci�n,Desconocido,No aplica,4
289104,1989,Antioquia,SALGAR,Asalto,Grupo Paramilitar,No Identificado,6
289105,1989,Antioquia,SALGAR,Asalto,Grupo Paramilitar,No Identificado,6
289106,1989,Antioquia,TURBO,Asalto,Grupo Armado No Identificado,No aplica,5
289107,1989,Antioquia,DABEIBA,Desconocida,Agente del Estado,Ej�rcito Nacional,5
289108,1990,Antioquia,YOND?,Desconocida,Grupo Paramilitar,No Identificado,4
289109,1990,Cauca,Bolívar,Asalto,Guerrilla,ELN,4
289110,1990,Norte de Santander,?BREGO,Interceptaci�n,Guerrilla,ELN,4
289112,1990,Antioquia,NECOCL?,Asalto,Guerrilla,EPL,6
289113,1990,Antioquia,NECOCL?,Ataque Indiscriminado,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,7
289114,1990,Cesar,AGUST?N CODAZZI,Desconocida,Grupo Armado No Identificado,No aplica,5
289115,1990,Cundinamarca,LA PALMA,Ruta,Guerrilla,FARC,5
289116,1990,Antioquia,G?MEZ PLATA,Asalto,Grupo Armado No Identificado,No aplica,13
289118,1990,Córdoba,SAN ANDR�S DE SOTAVENTO,Retenci�n/Ejecuci�n,Agente del Estado,Polic�a Nacional,4
289119,1990,Meta,MESETAS,Asalto,Grupo Paramilitar,No Identificado,5
289120,1990,Cundinamarca,GUAYABETAL,Desconocida,Grupo Paramilitar,No Identificado,7
289121,1990,Córdoba,CANALETE,Asalto,Grupo Paramilitar,No Identificado,4
289122,1990,Córdoba,CANALETE,Asalto,Grupo Paramilitar,Los Tangueros,4
289123,1990,Córdoba,MONTER?A,Asalto,Guerrilla,ELN,4
289124,1990,Antioquia,MEDELL?N,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,8
289125,1990,Antioquia,ARBOLETES,Asalto,Grupo Paramilitar,Los Tangueros,12
289126,1990,Cundinamarca,YACOP?,Asalto,Grupo Paramilitar,No Identificado,8
289127,1990,Antioquia,ARBOLETES,Desconocida,Grupo Paramilitar,No Identificado,6
289128,1990,Antioquia,ARBOLETES,Asalto,Grupo Paramilitar,No Identificado,12
289129,1990,Santander,BARRANCABERMEJA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,5
289130,1990,Meta,EL CASTILLO,Asalto,Grupo Paramilitar,No Identificado,6
289131,1990,Córdoba,MONTER?A,Ataque Indiscriminado,Grupo Paramilitar,No Identificado,6
289132,1990,Santander,CIMITARRA,Asalto,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,4
289133,1990,Chocó,UNGU?A,Retenci�n/Ejecuci�n,Grupo Paramilitar,Otro,6
289135,1990,Antioquia,CHIGOROD?,Retenci�n/Ejecuci�n,Guerrilla,No Identificada,5
289136,1990,Córdoba,PUERTO LIBERTADOR,Desconocida,Grupo Armado No Identificado,No aplica,4
289137,1990,Antioquia,APARTAD?,Asalto,Grupo Armado No Identificado,No aplica,6
289138,1990,Antioquia,NECOCL?,Ruta,Grupo Paramilitar,Otro,8
289139,1990,Valle del Cauca,TRUJILLO,Asalto,Agente del Estado - Grupo Paramilitar,,4
289140,1990,Arauca,CRAVO NORTE,Asalto,Guerrilla,ELN,4
289141,1990,Antioquia,YOND?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289142,1990,Antioquia,YOND?,Asalto,Grupo Paramilitar,No Identificado,4
289143,1990,Antioquia,SAN PEDRO DE URAB?,Ruta,Agente del Estado - Grupo Paramilitar,,8
289145,1990,Antioquia,MEDELL?N,Desconocida,Agente del Estado,Ej�rcito Nacional,9
289146,1990,Córdoba,SAN CARLOS,Incursi�n,Grupo Paramilitar,No Identificado,9
289147,1990,Antioquia,VALDIVIA,Falso Positivo,Agente del Estado,Ej�rcito Nacional,6
289148,1990,Cauca,ALMAGUER,Retenci�n/Ejecuci�n,Guerrilla,ELN,5
289149,1990,Guaviare,SAN JOS� DEL Guaviare,Asalto,Grupo Paramilitar,,13
289150,1990,Norte de Santander,C?CHIRA,Asalto,Grupo Paramilitar,No Identificado,5
289151,1990,Antioquia,MEDELL?N,Asalto,Grupo Paramilitar,No Identificado,4
289152,1990,Putumayo,VALLE DEL GUAMUEZ,Asalto,Grupo Posdesmovilización,,9
289153,1990,Antioquia,MEDELL?N,Asalto,Guerrilla,ELN,5
289154,1990,Antioquia,APARTAD?,Asalto,Grupo Paramilitar,No Identificado,6
289155,1990,Casanare,MAN?,Asalto,Grupo Paramilitar,No Identificado,4
289156,1990,Norte de Santander,PAMPLONITA,Ataque Indiscriminado,Guerrilla,ELN,4
289157,1990,Antioquia,MEDELL?N,Desconocida,Grupo Armado No Identificado,No aplica,5
289158,1990,Antioquia,MEDELL?N,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,6
289159,1990,Antioquia,CAMPAMENTO,Asalto,Grupo Paramilitar,No Identificado,6
289160,1990,Santander,MACARAVITA,Falso Positivo,Agente del Estado,Ej�rcito Nacional,13
289161,1990,Cesar,LA JAGUA DE IBIRICO,Retenci�n/Ejecuci�n,Guerrilla,ELN,4
289162,1990,Antioquia,MEDELL?N,Sicariato,Desconocido,No aplica,7
289163,1990,Antioquia,BELLO,Asalto,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,6
289164,1990,Bolívar,TIQUISIO,Asalto,Agente del Estado,Ej�rcito Nacional,4
289165,1990,Antioquia,VALDIVIA,Ruta,Grupo Paramilitar,No Identificado,5
289167,1990,Antioquia,MEDELL?N,Sicariato,Desconocido,No aplica,5
289168,1990,Antioquia,MEDELL?N,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,5
289169,1990,Antioquia,MEDELL?N,Sicariato,Grupo Armado No Identificado,No aplica,5
289170,1990,Antioquia,CHIGOROD?,Asalto,Desconocido,No aplica,4
289171,1990,Antioquia,COCORN?,Asalto,Grupo Armado No Identificado,No aplica,4
289172,1990,Cauca,Santander DE QUILICHAO,Asalto,Grupo Paramilitar,No Identificado,5
289173,1990,Antioquia,MEDELL?N,Persecuci�n,Grupo Paramilitar,No Identificado,5
289174,1990,Cauca,Santander DE QUILICHAO,Asalto,Grupo Armado No Identificado,No aplica,4
289175,1990,Valle del Cauca,Bolívar,Asalto,Grupo Paramilitar,Otro,6
289176,1990,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,7
289177,1990,Córdoba,MONTER?A,Asalto,Grupo Paramilitar,No Identificado,4
289178,1990,Norte de Santander,?BREGO,Asalto,Guerrilla,ELN,4
289179,1990,Córdoba,MONTER?A,Asalto,Grupo Armado No Identificado,No aplica,6
289180,1990,Meta,ACAC?AS,Asalto,Grupo Paramilitar,No Identificado,4
289181,1990,Meta,SAN CARLOS DE GUAROA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,5
289182,1990,Santander,RIONEGRO,Asalto,Guerrilla,No Identificada,4
289183,1990,Antioquia,RIONEGRO,Sicariato,Desconocido,No aplica,4
289185,1990,Huila,LA PLATA,Asalto,Guerrilla,FARC,4
289186,1990,Antioquia,GUADALUPE,Asalto,Grupo Armado No Identificado,No aplica,5
289187,1990,Antioquia,GUADALUPE,Asalto,Grupo Armado No Identificado,No aplica,4
289188,1990,Antioquia,GUADALUPE,Asalto,Guerrilla,FARC,4
289189,1990,Santander,EL CARMEN DE CHUCUR?,Desconocida,Agente del Estado - Grupo Paramilitar,,5
289190,1990,Meta,GRANADA,Asalto,Grupo Paramilitar,No Identificado,4
289191,1990,Tolima,NATAGAIMA,Desconocida,Grupo Paramilitar,No Identificado,10
289192,1990,Antioquia,MEDELL?N,Sicariato,Desconocido,No aplica,4
289193,1990,Antioquia,TURBO,Asalto,Guerrilla,FARC,5
289194,1990,Bolívar,PINILLOS,Incursi�n,Agente del Estado,Ej�rcito Nacional,4
289195,1990,Nariño,SANTACRUZ,Asalto,Agente del Estado,Ej�rcito Nacional,4
289196,1990,Cundinamarca,PAIME,Asalto,Grupo Paramilitar,No Identificado,7
289197,1990,Cundinamarca,YACOP?,Asalto,Guerrilla,FARC,4
289199,1990,Meta,VISTAHERMOSA,Atentado,Grupo Armado No Identificado,No aplica,4
289200,1990,Putumayo,ORITO,Desconocida,Grupo Armado No Identificado,No aplica,4
289201,1990,Casanare,TAURAMENA,Asalto,Grupo Posdesmovilización,,9
289202,1990,Antioquia,ARBOLETES,Desconocida,Agente del Estado,Ej�rcito Nacional,7
289203,1990,Antioquia,ARBOLETES,Desconocida,Grupo Paramilitar,No Identificado,12
289204,1990,Magdalena,EL BANCO,Asalto,Grupo Armado No Identificado,No aplica,4
289205,1990,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,7
289206,1990,Santander,BARRANCABERMEJA,Asalto,Desconocido,No aplica,4
289207,1990,Santander,BARRANCABERMEJA,Asalto,Guerrilla,FARC,8
289208,1990,Córdoba,TIERRALTA,Ruta,Grupo Paramilitar,No Identificado,11
289212,1990,Boyacá,OTANCHE,Asalto,Guerrilla,FARC,4
289213,1990,Córdoba,MONTER?A,Interceptaci�n,Grupo Paramilitar,No Identificado,4
289214,1990,Valle del Cauca,RIOFR?O,Asalto,Grupo Armado No Identificado,No aplica,5
289215,1990,Antioquia,PUERTO TRIUNFO,Asalto,Grupo Paramilitar,No Identificado,8
289216,1990,Antioquia,PUERTO NARE,Asalto,Grupo Paramilitar,No Identificado,4
289217,1990,Antioquia,APARTAD?,Ataque Indiscriminado,Guerrilla,No Identificada,11
289218,1990,Córdoba,MONTER?A,Ruta,Grupo Armado No Identificado,No aplica,4
289220,1990,Putumayo,PUERTO AS?S,Interceptaci�n,Grupo Paramilitar,,4
289221,1990,Córdoba,CHIN?,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,4
289222,1990,Antioquia,LA CEJA,Ataque Indiscriminado,Grupo Paramilitar,No Identificado,7
289223,1990,Antioquia,APARTAD?,Asalto,Grupo Armado No Identificado,No aplica,6
289224,1990,Santander,SABANA DE TORRES,Retenci�n/Ejecuci�n,Guerrilla,ELN,7
289225,1990,Antioquia,ALEJANDR?A,Asalto,Agente del Estado,Polic�a Nacional,5
289226,1990,Guaviare,SAN JOS� DEL Guaviare,Asalto,Guerrilla,FARC,4
289229,1990,Valle del Cauca,Bolívar,Asalto,Guerrilla,ELN,7
289230,1990,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Guerrilla,FARC,5
289231,1990,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,4
289232,1990,Córdoba,MONTER?A,Asalto,Desconocido,No aplica,6
289233,1990,Córdoba,SAN ANTERO,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289234,1990,Antioquia,MEDELL?N,Sicariato,Desconocido,No aplica,4
289235,1990,Córdoba,MONTEL?BANO,Sicariato,Grupo Armado No Identificado,No aplica,4
289236,1990,Meta,SAN JUAN DE ARAMA,Desconocida,Guerrilla,FARC,4
289237,1990,Tolima,ORTEGA,Desconocida,Desconocido,No aplica,4
289240,1991,Tolima,CHAPARRAL,Asalto,Guerrilla,FARC,4
289241,1991,Antioquia,SANTO DOMINGO,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,5
289242,1991,Antioquia,ANDES,Ret�n,Grupo Armado No Identificado,No aplica,5
289243,1991,Cesar,AGUACHICA,Asalto,Grupo Paramilitar,Bloque Central Bol�var,8
289244,1991,Putumayo,MOCOA,Asalto,Agente del Estado,Ej�rcito Nacional,7
289245,1991,Sucre,OVEJAS,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
289246,1991,Santander,CIMITARRA,Ret�n,Grupo Paramilitar,No Identificado,10
289247,1991,Cundinamarca,CHAGUAN?,Atentado,Grupo Paramilitar,No Identificado,6
289248,1991,Antioquia,MEDELL?N,Asalto,Desconocido,No aplica,7
289249,1991,Antioquia,RIONEGRO,Asalto,Desconocido,No aplica,4
289250,1991,Antioquia,COPACABANA,Atentado,Grupo Armado No Identificado,No aplica,8
289251,1991,Putumayo,PUERTO AS?S,Retenci�n/Ejecuci�n,Grupo Paramilitar,,11
289252,1991,Antioquia,SAN PEDRO DE LOS MILAGROS,Ruta,Grupo Paramilitar,No Identificado,7
289253,1991,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
289254,1991,Santander,SAN GIL,Asalto,Grupo Paramilitar,No Identificado,4
289255,1991,Cundinamarca,GUADUAS,Asalto,Guerrilla,FARC,4
289256,1991,Antioquia,CA�ASGORDAS,Reuni�n P�blica,Guerrilla,FARC,4
