IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,COD_DANE_MUN,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,NumeroVictimasCaso,Estado
371511,,11,5,2007,76109,ANDEN PACIFICO SUR,VALLE DEL CAUCA,BUENAVENTURA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371512,,11,5,2007,5425,NORDESTE ANTIOQUE•O,ANTIOQUIA,MACEO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371513,,12,5,2007,68250,MAGDALENA MEDIO,SANTANDER,EL PE•?N,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371514,,13,5,2007,52250,ANDEN PACIFICO SUR,NARI•O,EL CHARCO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371515,,13,5,2007,76109,ANDEN PACIFICO SUR,VALLE DEL CAUCA,BUENAVENTURA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371516,,14,5,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371517,,15,5,2007,47960,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,ZAPAY?N,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371518,,17,5,2007,52001,CENTRO DE NARI•O,NARI•O,PASTO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371519,,18,5,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371520,,18,5,2007,20517,SUR DE CESAR,CESAR,PAILITAS,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371521,,21,5,2007,70823,MONTES DE MARIA,SUCRE,TOL? VIEJO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371522,,22,5,2007,68190,MAGDALENA MEDIO,SANTANDER,CIMITARRA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371523,,23,5,2007,19821,NORTE DEL CAUCA,CAUCA,TORIB?O,Asalto,ND,Agente del Estado,EjÇrcito Nacional,0,1,0,0,0,0,1,0,0,,,1,Publicado
371524,,23,5,2007,76622,NORTE DEL VALLE,VALLE DEL CAUCA,ROLDANILLO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371525,,23,5,2007,27099,ATRATO,CHOC?,BOJAY?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371526,,23,5,2007,52427,ANDEN PACIFICO SUR,NARI•O,MAGö?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371527,,23,5,2007,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371528,,25,5,2007,13430,SUR DE BOLIVAR,BOL?VAR,MAGANGUê,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371529,,26,5,2007,41396,SUR DEL HUILA,HUILA,LA PLATA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371530,,26,5,2007,5172,URABA,ANTIOQUIA,CHIGOROD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371531,,27,5,2007,66594,EJE CAFETERO,RISARALDA,QUINCH?A,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371532,,27,5,2007,86001,MEDIO PUTUMAYO,PUTUMAYO,MOCOA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371533,,28,5,2007,20045,SERRANIA DEL PERIJA,CESAR,BECERRIL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371534,,28,5,2007,20045,SERRANIA DEL PERIJA,CESAR,BECERRIL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371535,,28,5,2007,20045,SERRANIA DEL PERIJA,CESAR,BECERRIL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371536,,28,5,2007,20001,SIERRA NEVADA DE SANTA MARTA,CESAR,VALLEDUPAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371537,,29,5,2007,5055,ORIENTE ANTIOQUE•O,ANTIOQUIA,ARGELIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371538,,0,6,2007,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371539,,1,6,2007,19532,PATIA,CAUCA,PAT?A,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371540,,1,6,2007,52233,PATIA,NARI•O,CUMBITARA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371541,,1,6,2007,99773,ALTILLANURA,VICHADA,CUMARIBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371542,,3,6,2007,27001,ATRATO,CHOC?,QUIBD?,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371543,CR009122,5,6,2007,18753,CAGUAN,CAQUET?,SAN VICENTE DEL CAGU?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371544,,6,6,2007,70418,MONTES DE MARIA,SUCRE,LOS PALMITOS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371545,,7,6,2007,19821,NORTE DEL CAUCA,CAUCA,TORIB?O,Retenci¢n,ND,Agente del Estado,EjÇrcito Nacional,0,1,0,0,0,0,0,0,0,,,2,Publicado
371547,,7,6,2007,5837,URABA,ANTIOQUIA,TURBO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371548,,7,6,2007,81794,SARARE,ARAUCA,TAME,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371549,,8,6,2007,52385,OCCIDENTE DE NARI•O,NARI•O,LA LLANADA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371550,,8,6,2007,47189,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,CIêNAGA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371551,,9,6,2007,54206,CATATUMBO,NORTE DE SANTANDER,CONVENCI?N,Desconocida,ND,Agente del Estado,EjÇrcito Nacional,0,1,0,0,0,0,0,0,1,,,1,Publicado
371552,,9,6,2007,5172,URABA,ANTIOQUIA,CHIGOROD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371553,,12,6,2007,5093,SUROESTE ANTIOQUE•O,ANTIOQUIA,BETULIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371554,,14,6,2007,68615,MAGDALENA MEDIO,SANTANDER,RIONEGRO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371555,,15,6,2007,13440,SUR DE BOLIVAR,BOL?VAR,MARGARITA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371556,,15,6,2007,86757,BAJO PUTUMAYO,PUTUMAYO,SAN MIGUEL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371557,,15,6,2007,5045,URABA,ANTIOQUIA,APARTAD?,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371559,,18,6,2007,76275,SUR DEL VALLE,VALLE DEL CAUCA,FLORIDA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371560,,18,6,2007,70418,MONTES DE MARIA,SUCRE,LOS PALMITOS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371561,,18,6,2007,13490,MAGDALENA MEDIO,BOL?VAR,NOROS?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371562,,18,6,2007,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371563,CR170156,18,6,2007,5376,ORIENTE ANTIOQUE•O,ANTIOQUIA,LA CEJA,Retenci¢n/Ejecuci¢n,ND,Grupo Posdesmovilizaci¢n,Urabe§os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,0,1,0,0,1,0,0,0,0,,,1,Publicado
371564,,20,6,2007,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371565,,21,6,2007,50590,ARIARI GUAYABERO,META,PUERTO RICO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371566,,22,6,2007,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371567,,25,6,2007,76834,CENTRO DEL VALLE,VALLE DEL CAUCA,TULU?,Asalto,Arma Corto Punzante - Arma de Fuego,Agente del Estado,EjÇrcito Nacional,0,1,0,0,0,0,5,1,5,Violencia F°sica,,3,Publicado
371570,,25,6,2007,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371571,,27,6,2007,86573,BAJO PUTUMAYO,PUTUMAYO,PUERTO LEGU?ZAMO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371573,,1,7,2007,5837,URABA,ANTIOQUIA,TURBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371574,,1,7,2007,27361,VALLE DE SAN JUAN,CHOC?,ISTMINA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371575,,1,7,2007,18753,CAGUAN,CAQUET?,SAN VICENTE DEL CAGU?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371577,CR014174,1,7,2007,66001,EJE CAFETERO,RISARALDA,PEREIRA,Desconocida,Asfixia Mec†nica - Uso de Qu°micos o T¢xicos,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371578,,6,7,2007,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371579,,7,7,2007,27425,ATRATO,CHOC?,MEDIO ATRATO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371580,,7,7,2007,86757,BAJO PUTUMAYO,PUTUMAYO,SAN MIGUEL,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371581,,8,7,2007,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371582,,12,7,2007,5197,ORIENTE ANTIOQUE•O,ANTIOQUIA,COCORN?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371583,,12,7,2007,50711,ARIARI GUAYABERO,META,VISTAHERMOSA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371584,,12,7,2007,50711,ARIARI GUAYABERO,META,VISTAHERMOSA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371585,,14,7,2007,19001,MACIZO COLOMBIANO,CAUCA,POPAY?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371587,,15,7,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371588,,15,7,2007,50330,ARIARI GUAYABERO,META,MESETAS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371589,,16,7,2007,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371591,,17,7,2007,47980,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ZONA BANANERA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371592,CR049315,18,7,2007,18150,CAGUAN,CAQUET?,CARTAGENA DEL CHAIR?,Retenci¢n,Arma Corto Punzante - Uso de Qu°micos y T¢xicos,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,1,,,1,Publicado
371593,,19,7,2007,20013,SERRANIA DEL PERIJA,CESAR,AGUST?N CODAZZI,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371594,,19,7,2007,5604,NORDESTE ANTIOQUE•O,ANTIOQUIA,REMEDIOS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371595,,19,7,2007,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371596,,20,7,2007,41306,CENTRO DEL HUILA,HUILA,GIGANTE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371597,,20,7,2007,70418,MONTES DE MARIA,SUCRE,LOS PALMITOS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371598,,24,7,2007,47288,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,FUNDACI?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371599,,24,7,2007,41001,NORTE DEL HUILA,HUILA,NEIVA,Desconocida,ND,Guerrilla,FARC,0,1,0,0,1,0,0,0,0,,,2,Publicado
371601,,25,7,2007,44001,SIERRA NEVADA DE SANTA MARTA,LA GUAJIRA,RIOHACHA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371602,,27,7,2007,13244,MONTES DE MARIA,BOL?VAR,EL CARMEN DE BOL?VAR,Desconocida,ND,Agente del Estado,EjÇrcito Nacional,0,0,0,0,0,0,0,0,0,,,1,Publicado
371603,,28,7,2007,5480,URABA,ANTIOQUIA,MUTAT?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371604,,1,8,2007,52835,ANDEN PACIFICO SUR,NARI•O,SAN ANDRêS DE TUMACO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371605,,1,8,2007,76109,ANDEN PACIFICO SUR,VALLE DEL CAUCA,BUENAVENTURA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371606,,1,8,2007,73678,SUR DEL TOLIMA,TOLIMA,SAN LUIS,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371607,,1,8,2007,15572,MAGDALENA MEDIO,BOYAC?,PUERTO BOYAC?,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371608,,1,8,2007,44378,SIERRA NEVADA DE SANTA MARTA,LA GUAJIRA,HATONUEVO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371609,,1,8,2007,5854,NORTE DE ANTIOQUIA,ANTIOQUIA,VALDIVIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371610,,1,8,2007,27077,LITORAL PACIFICO,CHOC?,BAJO BAUD?,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371611,,2,8,2007,47288,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,FUNDACI?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371612,,2,8,2007,23580,ALTO SINU Y SAN JORGE,C?RDOBA,PUERTO LIBERTADOR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371613,,3,8,2007,86320,BAJO PUTUMAYO,PUTUMAYO,ORITO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371615,,7,8,2007,66594,EJE CAFETERO,RISARALDA,QUINCH?A,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371618,,7,8,2007,44090,SIERRA NEVADA DE SANTA MARTA,LA GUAJIRA,DIBULLA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371620,,10,8,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371621,,10,8,2007,17614,EJE CAFETERO,CALDAS,RIOSUCIO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371622,,12,8,2007,47551,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PIVIJAY,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371623,,12,8,2007,50590,ARIARI GUAYABERO,META,PUERTO RICO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371624,,15,8,2007,52250,ANDEN PACIFICO SUR,NARI•O,EL CHARCO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371625,,16,8,2007,68081,MAGDALENA MEDIO,SANTANDER,BARRANCABERMEJA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371626,,16,8,2007,86757,BAJO PUTUMAYO,PUTUMAYO,SAN MIGUEL,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371627,,17,8,2007,20443,SERRANIA DEL PERIJA,CESAR,MANAURE BALC?N DEL CESAR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371628,,18,8,2007,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371629,,19,8,2007,44090,SIERRA NEVADA DE SANTA MARTA,LA GUAJIRA,DIBULLA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371631,,20,8,2007,5790,BAJO CAUCA ANTIOQUE•O,ANTIOQUIA,TARAZ?,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371632,,20,8,2007,44874,SERRANIA DEL PERIJA,LA GUAJIRA,VILLANUEVA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371633,,21,8,2007,23182,NORTE DE CORDOBA,C?RDOBA,CHIN?,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371634,,21,8,2007,19807,MACIZO COLOMBIANO,CAUCA,TIMB?O,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371635,,21,8,2007,19807,MACIZO COLOMBIANO,CAUCA,TIMB?O,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371636,,23,8,2007,13244,MONTES DE MARIA,BOL?VAR,EL CARMEN DE BOL?VAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371637,,23,8,2007,20750,SERRANIA DEL PERIJA,CESAR,SAN DIEGO,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371638,,24,8,2007,52678,OCCIDENTE DE NARI•O,NARI•O,SAMANIEGO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371639,,24,8,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371640,,24,8,2007,73616,SUR DEL TOLIMA,TOLIMA,RIOBLANCO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371641,,25,8,2007,18610,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,SAN JOSê DEL FRAGUA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371642,,26,8,2007,19256,NORTE DEL CAUCA,CAUCA,EL TAMBO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371643,,27,8,2007,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371644,,28,8,2007,20621,SERRANIA DEL PERIJA,CESAR,LA PAZ,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371645,,28,8,2007,5604,NORDESTE ANTIOQUE•O,ANTIOQUIA,REMEDIOS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371646,,1,9,2007,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371647,,1,9,2007,50590,ARIARI GUAYABERO,META,PUERTO RICO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371649,,1,9,2007,47288,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,FUNDACI?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371650,,3,9,2007,47551,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PIVIJAY,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371651,,4,9,2007,86219,ALTO PUTUMAYO,PUTUMAYO,COL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371652,,4,9,2007,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371653,,7,9,2007,52250,ANDEN PACIFICO SUR,NARI•O,EL CHARCO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371654,,7,9,2007,47551,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PIVIJAY,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371655,,9,9,2007,54051,CENTRO DE NORTE DE SANTANDER,NORTE DE SANTANDER,ARBOLEDAS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371656,,12,9,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371657,,12,9,2007,99773,ALTILLANURA,VICHADA,CUMARIBO,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371658,,12,9,2007,17777,EJE CAFETERO,CALDAS,SUP?A,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371659,,13,9,2007,52835,ANDEN PACIFICO SUR,NARI•O,SAN ANDRêS DE TUMACO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371660,,13,9,2007,70823,MONTES DE MARIA,SUCRE,TOL? VIEJO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371661,,15,9,2007,13160,MAGDALENA MEDIO,BOL?VAR,CANTAGALLO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371662,,15,9,2007,47053,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ARACATACA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371663,,15,9,2007,95001,ARIARI GUAYABERO,GUAVIARE,SAN JOSê DEL GUAVIARE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371664,,15,9,2007,52079,ANDEN PACIFICO SUR,NARI•O,BARBACOAS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371665,,16,9,2007,44001,SIERRA NEVADA DE SANTA MARTA,LA GUAJIRA,RIOHACHA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371666,,17,9,2007,19473,NORTE DEL CAUCA,CAUCA,MORALES,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371667,,17,9,2007,44090,SIERRA NEVADA DE SANTA MARTA,LA GUAJIRA,DIBULLA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371668,,17,9,2007,47170,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,CHIVOLO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
