ano,dept,municipio,modalidad,presuntoRes,desPresuntoRes,num
2004,Norte de Santander,VILLA DEL ROSARIO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Norte de Santander,SAN CALIXTO,Desconocida,Desconocido,No aplica,1
2004,Caquetá,CARTAGENA DEL CHAIR?,Retenci�n,Agente del Estado,Armada Nacional,1
2004,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,SABANAS DE SAN ?NGEL,Desconocida,Desconocido,No aplica,1
2004,Putumayo,ORITO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
2004,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2004,Magdalena,EL RET�N,Desconocida,Desconocido,No aplica,1
2004,Putumayo,ORITO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Putumayo,PUERTO AS?S,Desconocida,Guerrilla,No Identificada,1
2004,Meta,PUERTO LLERAS,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,SAMANIEGO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cesar,CURUMAN?,Desconocida,Guerrilla,No Identificada,1
2004,Córdoba,MONTER?A,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Valle del Cauca,LA CUMBRE,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Valle del Cauca,EL DOVIO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,ZAMBRANO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,LOS ANDES,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Valle del Cauca,GUADALAJARA DE BUGA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,SAN JACINTO,Desconocida,Guerrilla,No Identificada,1
2004,Cesar,VALLEDUPAR,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cesar,VALLEDUPAR,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cundinamarca,SAN JUAN DE RIOSECO,Desconocida,Desconocido,No aplica,1
2004,Caldas,SAMAN?,Desconocida,Guerrilla,No Identificada,1
2004,Antioquia,ARGELIA,Desconocida,Guerrilla,No Identificada,1
2004,Tolima,ORTEGA,Desconocida,Guerrilla,No Identificada,1
2004,SIN INFORMACION,SIN INFORMACION,Desconocida,Guerrilla,No Identificada,1
2004,Meta,EL CASTILLO,Desconocida,Desconocido,No aplica,1
2004,Nariño,LA LLANADA,Desconocida,Guerrilla,No Identificada,1
2004,Antioquia,Nariño,Desconocida,Guerrilla,No Identificada,1
2004,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cesar,VALLEDUPAR,Desconocida,Desconocido,No aplica,1
2004,Meta,VISTAHERMOSA,Desconocida,Guerrilla,No Identificada,1
2004,Nariño,BARBACOAS,Desconocida,Desconocido,No aplica,1
2004,Cesar,LA JAGUA DE IBIRICO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Vichada,CUMARIBO,Desconocida,Guerrilla,No Identificada,1
2004,Nariño,LOS ANDES,Desconocida,Guerrilla,No Identificada,1
2004,Sucre,MAJAGUAL,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Meta,CUMARAL,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cauca,EL TAMBO,Desconocida,Agente del Estado,No Identificado,1
2004,Magdalena,ARIGUAN?,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,EL SANTUARIO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,SIMIT?,Desconocida,Desconocido,No aplica,1
2004,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,MEDELL?N,Asalto,Grupo Paramilitar,No Identificado,1
2004,Santander,SAN VICENTE DE CHUCUR?,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,SAN PABLO,Desconocida,Grupo Armado No Identificado,No aplica,1
2004,Antioquia,TURBO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cauca,MERCADERES,Desconocida,Desconocido,No aplica,1
2004,Magdalena,PIVIJAY,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Tolima,COYAIMA,Desconocida,Desconocido,No aplica,1
2004,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,EL BAGRE,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Valle del Cauca,GUACAR?,Desconocida,Guerrilla,No Identificada,1
2004,Cauca,BUENOS AIRES,Desconocida,Desconocido,No aplica,1
2004,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,ZAMBRANO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,EL BANCO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,ZAMBRANO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,TIQUISIO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,PUERRES,Desconocida,Guerrilla,No Identificada,1
2004,Valle del Cauca,EL CERRITO,Asalto,Agente del Estado,Ej�rcito Nacional,1
2004,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2004,La Guajira,SAN JUAN DEL Cesar,Desconocida,Desconocido,No aplica,1
2004,Atlántico,JUAN DE ACOSTA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,TURBO,Desconocida,Desconocido,No aplica,1
2004,Magdalena,SITIONUEVO,Desconocida,Guerrilla,No Identificada,1
2004,Nariño,POLICARPA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,APARTAD?,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,APARTAD?,Desconocida,Desconocido,No aplica,1
2004,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Caquetá,CARTAGENA DEL CHAIR?,Desconocida,Guerrilla,No Identificada,1
2004,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cesar,VALLEDUPAR,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,1
2004,Nariño,CUMBITARA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,CUMBITARA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cauca,FLORENCIA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,1
2004,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,SALGAR,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Sucre,COVE�AS,Desconocida,Grupo Paramilitar,No Identificado,2
2004,Antioquia,ARGELIA,Desconocida,Guerrilla,No Identificada,1
2004,Antioquia,ARGELIA,Desconocida,Guerrilla,No Identificada,1
2004,La Guajira,RIOHACHA,Desconocida,Desconocido,No aplica,1
2004,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cundinamarca,JERUSAL�N,Desconocida,Desconocido,No aplica,1
2004,Meta,PUERTO L?PEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Chocó,ACAND?,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,SANTA MARTA,Desconocida,Guerrilla,No Identificada,1
2004,Nariño,POLICARPA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,ZAMBRANO,Desconocida,Desconocido,No aplica,1
2004,Cesar,AGUST?N CODAZZI,Desconocida,Guerrilla,No Identificada,1
2004,Cesar,AGUST?N CODAZZI,Desconocida,Guerrilla,No Identificada,1
2004,Bolívar,ZAMBRANO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Caquetá,EL PAUJ?L,Desconocida,Guerrilla,No Identificada,1
2004,Arauca,Arauca,Desconocida,Guerrilla,No Identificada,1
2004,Norte de Santander,LA PLAYA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Norte de Santander,EL ZULIA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2004,Bolívar,SIMIT?,Desconocida,Guerrilla,No Identificada,1
2004,Tolima,ORTEGA,Desconocida,Guerrilla,No Identificada,1
2004,Santander,BARRANCABERMEJA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
2004,Nariño,IPIALES,Desconocida,Guerrilla,No Identificada,1
2004,Cesar,AGUST?N CODAZZI,Desconocida,Guerrilla,No Identificada,1
2004,Huila,CAMPOALEGRE,Desconocida,Guerrilla,No Identificada,1
2004,Valle del Cauca,GUADALAJARA DE BUGA,Desconocida,Desconocido,No aplica,1
2004,Norte de Santander,TIB?,Desconocida,Guerrilla,No Identificada,1
2004,Nariño,EL CHARCO,Desconocida,Guerrilla,No Identificada,1
2004,Nariño,POLICARPA,Desconocida,Guerrilla,No Identificada,1
2004,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2004,Norte de Santander,C?CUTA,Desconocida,Desconocido,No aplica,1
2004,Tolima,FRESNO,Desconocida,Guerrilla,No Identificada,1
2004,Sucre,PALMITO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,ARGELIA,Retenci�n/Ejecuci�n,Guerrilla,FARC,1
2004,Bolívar,EL CARMEN DE Bolívar,Desconocida,Desconocido,No aplica,1
2004,Córdoba,BUENAVISTA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Guaviare,SAN JOS� DEL Guaviare,Desconocida,Guerrilla,No Identificada,1
2004,Magdalena,ARIGUAN?,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cesar,VALLEDUPAR,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Caldas,NORCASIA,Desconocida,Guerrilla,No Identificada,1
2004,Magdalena,SITIONUEVO,Desconocida,Desconocido,No aplica,1
2004,Magdalena,SANTA MARTA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Norte de Santander,SARDINATA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Meta,LA MACARENA,Desconocida,Guerrilla,No Identificada,1
2004,La Guajira,SAN JUAN DEL Cesar,Desconocida,Desconocido,No aplica,1
2004,Caquetá,SAN JOS� DEL FRAGUA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Sucre,PALMITO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,POLICARPA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Meta,PUERTO LLERAS,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,REMEDIOS,Desconocida,Desconocido,No aplica,1
2004,Nariño,POLICARPA,Desconocida,Guerrilla,No Identificada,1
2004,Santander,EL PE�?N,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,1
2004,Bolívar,EL CARMEN DE Bolívar,Desconocida,Guerrilla,No Identificada,1
2004,Antioquia,SAN VICENTE FERRER,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,BARBACOAS,Desconocida,Guerrilla,No Identificada,1
2004,Antioquia,MEDELL?N,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,MEDELL?N,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Caquetá,SAN JOS� DEL FRAGUA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,CI�NAGA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
2004,Caldas,ANSERMA,Desconocida,Guerrilla,No Identificada,1
2004,Nariño,CUMBITARA,Desconocida,Desconocido,No aplica,1
2004,Cesar,PAILITAS,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cesar,PAILITAS,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Sucre,COROZAL,Desconocida,Desconocido,No aplica,1
2004,Antioquia,MEDELL?N,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Cesar,LA PAZ,Desconocida,Desconocido,No aplica,1
2004,Norte de Santander,TIB?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,2
2004,Bolívar,TURBAN?,Desconocida,Guerrilla,No Identificada,1
2004,Tolima,SAN SEBASTI?N DE MARIQUITA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,ARACATACA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,TURBAN?,Desconocida,Guerrilla,No Identificada,1
2004,Meta,VILLAVICENCIO,Desconocida,Desconocido,No aplica,1
2004,Casanare,VILLANUEVA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Norte de Santander,C?CUTA,Desconocida,Desconocido,No aplica,1
2004,Magdalena,ARACATACA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Norte de Santander,LA PLAYA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,CI�NAGA,Desconocida,Guerrilla,No Identificada,1
2004,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
2004,Nariño,POLICARPA,Desconocida,Guerrilla,No Identificada,1
2004,Valle del Cauca,CALI,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Caquetá,FLORENCIA,Desconocida,Agente del Estado,No Identificado,1
2004,Antioquia,LA UNI?N,Desconocida,Desconocido,No aplica,1
2004,Antioquia,LA UNI?N,Desconocida,Desconocido,No aplica,1
2004,Amazonas,PUERTO Santander,Desconocida,Guerrilla,No Identificada,1
2004,Cesar,PUEBLO BELLO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,SABANAS DE SAN ?NGEL,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,EL RET�N,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,SANTA MARTA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,ARACATACA,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Caquetá,VALPARA?SO,Desconocida,Desconocido,No aplica,1
2004,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Antioquia,MACEO,Desconocida,Desconocido,No aplica,1
2004,Valle del Cauca,PRADERA,Desconocida,Guerrilla,No Identificada,1
2004,Huila,SAN AGUST?N,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,ZAMBRANO,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Bolívar,Córdoba,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2004,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2004,Magdalena,ARIGUAN?,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Caquetá,CARTAGENA DEL CHAIR?,Asalto,Guerrilla,No Identificada,1
2005,Magdalena,SIN INFORMACION,Desconocida,Agente del Estado,Ej�rcito Nacional,1
2005,Putumayo,SIN INFORMACION,Coerci�n,Grupo Paramilitar,No Identificado,3
2005,Cesar,EL COPEY,Asalto,Grupo Paramilitar,No Identificado,2
2005,Nariño,EL PE�OL,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,1
2005,Santander,V�LEZ,Desconocida,Guerrilla,No Identificada,1
2005,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Cundinamarca,PARATEBUENO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Cundinamarca,MEDINA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Cauca,BUENOS AIRES,Desconocida,Guerrilla,No Identificada,1
2005,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocida,Guerrilla,No Identificada,1
2005,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Nariño,CUMBITARA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Arauca,TAME,Desconocida,Desconocido,No aplica,1
2005,Nariño,SAMANIEGO,Desconocida,Desconocido,No aplica,1
2005,Antioquia,CAREPA,Desconocida,Desconocido,No aplica,1
2005,Meta,VILLAVICENCIO,Desconocida,Desconocido,No aplica,1
2005,Nariño,OLAYA HERRERA,Desconocida,Guerrilla,No Identificada,1
2005,Nariño,POLICARPA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Caldas,PENSILVANIA,Desconocida,Guerrilla,No Identificada,1
2005,Nariño,PUERRES,Desconocida,Guerrilla,No Identificada,1
2005,Quindio,G�NOVA,Desconocida,Guerrilla,No Identificada,1
2005,Antioquia,VIG?A DEL FUERTE,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Valle del Cauca,TRUJILLO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Putumayo,PUERTO GUZM?N,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Cauca,LA VEGA,Desconocida,Guerrilla,No Identificada,1
2005,Santander,GIR?N,Desconocida,Desconocido,No aplica,1
2005,Antioquia,VALDIVIA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,CI�NAGA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,CI�NAGA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Risaralda,DOSQUEBRADAS,Desconocida,Desconocido,No aplica,1
2005,Cesar,BOSCONIA,Desconocida,Desconocido,No aplica,1
2005,Antioquia,SANTO DOMINGO,Desconocida,Desconocido,No aplica,1
2005,Nariño,PUERRES,Desconocida,Guerrilla,No Identificada,1
2005,Caquetá,FLORENCIA,Desconocida,Guerrilla,No Identificada,1
2005,Caquetá,CURILLO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Arauca,SARAVENA,Desconocida,Desconocido,No aplica,1
2005,Cundinamarca,EL COLEGIO,Desconocida,Guerrilla,No Identificada,1
2005,Antioquia,ZARAGOZA,Desconocida,Guerrilla,No Identificada,1
2005,Antioquia,SONS?N,Desconocida,Guerrilla,No Identificada,1
2005,Cesar,EL COPEY,Desconocida,Grupo Paramilitar,No Identificado,1
2005,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
2005,Magdalena,SITIONUEVO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Cauca,SANTA ROSA,Desconocida,Guerrilla,No Identificada,1
2005,Cesar,EL COPEY,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Chocó,RIOSUCIO,Desconocida,Guerrilla,No Identificada,1
2005,Caldas,SAMAN?,Desconocida,Guerrilla,No Identificada,1
2005,Magdalena,SANTA MARTA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Nariño,EL PE�OL,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Nariño,POLICARPA,Desconocida,Guerrilla,No Identificada,1
2005,Antioquia,DABEIBA,Asalto,Grupo Paramilitar,No Identificado,1
2005,Huila,GIGANTE,Asalto,Grupo Paramilitar,No Identificado,1
2005,Bolívar,SAN JACINTO,Desconocida,Guerrilla,No Identificada,1
2005,La Guajira,DIBULLA,Desconocida,Desconocido,No aplica,1
2005,La Guajira,DIBULLA,Desconocida,Guerrilla,No Identificada,1
2005,La Guajira,DIBULLA,Desconocida,Desconocido,No aplica,1
2005,La Guajira,DIBULLA,Desconocida,Guerrilla,No Identificada,1
2005,Arauca,TAME,Desconocida,Guerrilla,No Identificada,1
2005,Magdalena,SITIONUEVO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Antioquia,APARTAD?,Desconocida,Guerrilla,No Identificada,1
2005,Bolívar,CALAMAR,Desconocida,Desconocido,No aplica,1
2005,Bolívar,CALAMAR,Desconocida,Desconocido,No aplica,1
2005,Guaviare,MIRAFLORES,Desconocida,Guerrilla,No Identificada,1
2005,Norte de Santander,EL CARMEN,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,SITIONUEVO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Bolívar,SIMIT?,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,ZONA BANANERA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Meta,VILLAVICENCIO,Desconocida,Guerrilla,No Identificada,1
2005,Sucre,GUARANDA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocida,Guerrilla,No Identificada,1
2005,Santander,BUCARAMANGA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,SANTA MARTA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,ZONA BANANERA,Desconocida,Desconocido,No aplica,1
2005,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
2005,Caldas,PENSILVANIA,Desconocida,Guerrilla,No Identificada,1
2005,Santander,MATANZA,Desconocida,Guerrilla,No Identificada,1
2005,Magdalena,FUNDACI?N,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Santander,BARRANCABERMEJA,Desconocida,Guerrilla,No Identificada,1
2005,Santander,BARRANCABERMEJA,Desconocida,Guerrilla,No Identificada,1
2005,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Desconocido,No aplica,1
2005,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Bolívar,SIMIT?,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Bolívar,Córdoba,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,SITIONUEVO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,EL RET�N,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Cauca,LA VEGA,Desconocida,Desconocido,No aplica,1
2005,Bolívar,MORALES,Desconocida,Guerrilla,No Identificada,1
2005,Magdalena,SABANAS DE SAN ?NGEL,Desconocida,Grupo Paramilitar,No Identificado,1
2005,La Guajira,RIOHACHA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,La Guajira,RIOHACHA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,La Guajira,RIOHACHA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,La Guajira,RIOHACHA,Desconocida,Desconocido,No aplica,1
2005,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,ZONA BANANERA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Putumayo,ORITO,Desconocida,Desconocido,No aplica,1
2005,Magdalena,PLATO,Desconocida,Desconocido,No aplica,1
2005,Magdalena,CI�NAGA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Sucre,SINCELEJO,Enga�o,Agente del Estado,Polic�a Nacional,1
2005,Bolívar,EL GUAMO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Caquetá,PUERTO RICO,Desconocida,Desconocido,No aplica,1
2005,Antioquia,ARGELIA,Desconocida,Agente del Estado,No Identificado,1
2005,Antioquia,ARGELIA,Desconocida,Guerrilla,No Identificada,1
2005,Antioquia,CIUDAD Bolívar,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,FUNDACI?N,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Antioquia,DABEIBA,Desconocida,Desconocido,No aplica,1
2005,Norte de Santander,EL ZULIA,Desconocida,Agente del Estado,Ej�rcito Nacional,2
2005,Norte de Santander,TIB?,Coerci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
2005,Antioquia,CAICEDO,Desconocida,Desconocido,No aplica,1
2005,Nariño,POLICARPA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,ARACATACA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Tolima,SAN ANTONIO,Desconocida,Guerrilla,No Identificada,1
2005,Risaralda,QUINCH?A,Desconocida,Grupo Armado No Identificado,No aplica,1
2005,Cesar,LA JAGUA DE IBIRICO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Sucre,LOS PALMITOS,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Vichada,CUMARIBO,Desconocida,Guerrilla,No Identificada,1
2005,Santander,SABANA DE TORRES,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Antioquia,DABEIBA,Desconocida,Desconocido,No aplica,1
2005,Tolima,SAN LUIS,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Cesar,VALLEDUPAR,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,SANTA MARTA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,SITIONUEVO,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,2
2005,Magdalena,FUNDACI?N,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Tolima,RIOBLANCO,Desconocida,Guerrilla,No Identificada,1
2005,Antioquia,SONS?N,Desconocida,Guerrilla,No Identificada,1
2005,Antioquia,TURBO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,ZONA BANANERA,Desconocida,Desconocido,No aplica,1
2005,Bolívar,BARRANCO DE LOBA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Norte de Santander,SAN CALIXTO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Cesar,PUEBLO BELLO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,La Guajira,RIOHACHA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Tolima,HONDA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,1
2005,Tolima,VENADILLO,Desconocida,Desconocido,No aplica,1
2005,Nariño,CUMBITARA,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Santander,RIONEGRO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Nariño,POLICARPA,Desconocida,Guerrilla,No Identificada,1
2005,Antioquia,YOLOMB?,Desconocida,Desconocido,No aplica,1
2005,Norte de Santander,SAN CALIXTO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,PIVIJAY,Desconocida,Desconocido,No aplica,1
2005,Nariño,CUMBITARA,Desconocida,Guerrilla,No Identificada,1
2005,Casanare,YOPAL,Desconocida,Grupo Armado No Identificado,No aplica,1
2005,Antioquia,NECOCL?,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Guerrilla,No Identificada,1
2005,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2005,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,PIVIJAY,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,PIVIJAY,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2005,Chocó,BOJAY?,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,PLATO,Desconocida,Grupo Paramilitar,No Identificado,1
2005,Magdalena,SANTA MARTA,Desconocida,Grupo Paramilitar,No Identificado,1
