id,ano,dept,municipio,Modalidad,presuntoRes,desPresuntoRes,num
420263,1996,Huila,NEIVA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420264,1996,Cesar,AGUST?N CODAZZI,Atentado,Guerrilla,No Identificada,0
420265,1996,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
420266,1996,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
420267,1996,Antioquia,COCORN?,Sabotaje,Guerrilla,ELN,0
420268,1996,Cesar,EL PASO,Sabotaje,Guerrilla,No Identificada,0
420269,1996,Antioquia,SALGAR,Quema de Veh�culos,Guerrilla,ELN,0
420270,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420271,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420272,1996,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
420273,1996,Antioquia,BETANIA,Quema de Veh�culos,Guerrilla,ELN,0
420274,1996,Magdalena,CI�NAGA,Quema de Veh�culos,Guerrilla,FARC/ELN,0
420275,1996,Antioquia,EL CARMEN DE VIBORAL,Quema de Veh�culos,Guerrilla,ELN,0
420276,1996,Antioquia,MEDELL?N,Quema de Veh�culos,Guerrilla,ELN,0
420277,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420278,1996,Cesar,VALLEDUPAR,Quema de Veh�culos,Guerrilla,ELN,0
420279,1996,Cesar,VALLEDUPAR,Quema de Veh�culos,Guerrilla,ELN,0
420280,1996,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
420281,1996,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
420282,1996,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420283,1996,Antioquia,MEDELL?N,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420284,1996,Magdalena,CI�NAGA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420285,1996,Norte de Santander,C?CUTA,Ataque a Propiedad,Desconocido,No aplica,0
420286,1996,Santander,GUACA,Quema de Veh�culos,Guerrilla,ELN,0
420287,1996,Santander,GUACA,Quema de Veh�culos,Guerrilla,ELN,0
420288,1996,Norte de Santander,TIB?,Quema de Veh�culos,Guerrilla,ELN,0
420289,1996,Caldas,SUP?A,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420290,1996,Cesar,PAILITAS,Quema de Veh�culos,Guerrilla,ELN,0
420291,1996,Antioquia,CISNEROS,Quema de Veh�culos,Guerrilla,ELN,0
420292,1996,Antioquia,SAN ROQUE,Quema de Veh�culos,Guerrilla,ELN,0
420293,1996,Caldas,SUP?A,Quema de Veh�culos,Guerrilla,FARC,0
420294,1996,Antioquia,ANOR?,Quema de Veh�culos,Guerrilla,ELN,0
420295,1996,Córdoba,TIERRALTA,Ataque a Propiedad,Grupo Armado No Identificado,No Aplica,0
420296,1996,Santander,PUERTO WILCHES,Quema de Veh�culos,Guerrilla,ELN,0
420297,1996,Córdoba,TIERRALTA,Quema de Veh�culos,Guerrilla,FARC,2
420298,1996,Meta,VILLAVICENCIO,Sabotaje,Guerrilla,FARC,0
420299,1996,Valle del Cauca,SIN INFORMACION,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420300,1996,Sucre,TOL? VIEJO,Ataque a Propiedad,Guerrilla,FARC,0
420301,1996,Antioquia,SAN LUIS,Quema de Veh�culos,Guerrilla,ELN,0
420302,1996,Cundinamarca,GUADUAS,Quema de Veh�culos,Guerrilla,FARC,0
420303,1996,Arauca,TAME,Quema de Veh�culos,Guerrilla,ELN,0
420304,1996,Cundinamarca,GUADUAS,Quema de Veh�culos,Guerrilla,FARC,0
420305,1996,Cesar,AGUACHICA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
420306,1996,Sucre,OVEJAS,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420307,1996,Cauca,Santander DE QUILICHAO,Quema de Veh�culos,Guerrilla,No Identificada,0
420308,1996,Atlántico,BARRANQUILLA,Ataque a Instituciones,Grupo Armado No Identificado,No aplica,0
420309,1996,Norte de Santander,C?CHIRA,Ataque a Propiedad,Guerrilla,Disidencia EPL,0
420310,1996,Norte de Santander,C?CHIRA,Ataque a Propiedad,Guerrilla,Disidencia EPL,0
420311,1996,Norte de Santander,C?CHIRA,Ataque a Propiedad,Guerrilla,Disidencia EPL,0
420312,1996,Putumayo,PUERTO AS?S,Quema de Veh�culos,Agente del Estado,Ej�rcito Nacional,0
420313,1996,Meta,PUERTO RICO,Acci�n B�lica,Guerrilla,FARC,0
420314,1996,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Guerrilla,FARC,0
420315,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420316,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420317,1996,Antioquia,EB�JICO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420318,1996,Antioquia,MEDELL?N,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420319,1996,Antioquia,C?CERES,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420320,1996,La Guajira,FONSECA,Quema de Veh�culos,Guerrilla,FARC,0
420321,1996,La Guajira,RIOHACHA,Quema de Veh�culos,Guerrilla,ELN,0
420322,1996,Magdalena,ALGARROBO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420323,1996,Magdalena,ALGARROBO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420324,1996,Antioquia,MEDELL?N,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420325,1996,Cundinamarca,SOACHA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420326,1996,Sucre,SAN ONOFRE,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420327,1996,Norte de Santander,C?CUTA,Sabotaje,Guerrilla,No Identificada,0
420328,1996,Santander,RIONEGRO,Quema de Veh�culos,Guerrilla,No Identificada,0
420329,1996,La Guajira,RIOHACHA,Quema de Veh�culos,Guerrilla,FARC,0
420330,1996,Atlántico,BARRANQUILLA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420331,1996,Huila,ACEVEDO,Ataque a Instituciones,Guerrilla,FARC,0
420332,1996,Antioquia,APARTAD?,Ataque a Propiedad,Guerrilla,FARC,0
420333,1996,Santander,RIONEGRO,Quema de Veh�culos,Guerrilla,ELN,0
420334,1996,Guaviare,MIRAFLORES,Ataque a Propiedad,Guerrilla,No Identificada,0
420335,1996,Antioquia,REMEDIOS,Quema de Veh�culos,Guerrilla,ELN,0
420336,1996,Meta,PUERTO L?PEZ,Quema de Veh�culos,Grupo Armado No Dirimido,,0
420337,1996,Cauca,SIN INFORMACION,Quema de Veh�culos,Guerrilla,FARC,0
420338,1996,Antioquia,COCORN?,Quema de Veh�culos,Guerrilla,ELN,0
420339,1996,La Guajira,URUMITA,Quema de Veh�culos,Guerrilla,ELN,0
420340,1996,Cesar,BOSCONIA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Campesinas de C�rdoba y Urab� (ACCU),0
420341,1996,Caldas,ANSERMA,Quema de Veh�culos,Guerrilla,ELN,0
420342,1996,Magdalena,CI�NAGA,Sabotaje,Desconocido,No aplica,0
420343,1996,Magdalena,PIVIJAY,Ataque a Propiedad,Guerrilla,ELN,0
420344,1996,Santander,BARRANCABERMEJA,Ataque a Organizaciones,Guerrilla,ELN,0
420345,1996,Atlántico,BARRANQUILLA,Quema de Veh�culos,Guerrilla,ELN,0
420346,1996,Norte de Santander,TIB?,Quema de Veh�culos,Guerrilla,No Identificada,0
420347,1996,Cesar,VALLEDUPAR,Quema de Veh�culos,Guerrilla,ELN,0
420348,1996,Valle del Cauca,CALI,Ataque a Propiedad,Guerrilla,ELN,0
420349,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420350,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420351,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420352,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420353,1996,Arauca,SARAVENA,Quema de Veh�culos,Guerrilla,ELN,0
420354,1996,Nariño,PASTO,Quema de Veh�culos,Guerrilla,ELN,0
420355,1996,Magdalena,ZONA BANANERA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420356,1996,Atlántico,BARRANQUILLA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420357,1996,Bolívar,SAN JUAN NEPOMUCENO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420358,1996,Antioquia,SAN LUIS,Quema de Veh�culos,Guerrilla,ELN,0
420359,1996,Santander,EL PLAY?N,Quema de Veh�culos,Guerrilla,ELN,0
420360,1996,Antioquia,SANTA F� DE Antioquia,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,1
420361,1996,Magdalena,ARIGUAN?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420362,1996,Córdoba,PUERTO LIBERTADOR,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420363,1996,QUINDIO,G�NOVA,Quema de Veh�culos,Guerrilla,FARC,0
420364,1996,Chocó,EL CARMEN DE ATRATO,Quema de Veh�culos,Guerrilla,ELN,0
420366,1996,Sucre,TOL? VIEJO,Sabotaje,Guerrilla,FARC,0
420367,1996,Sucre,SAN PEDRO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420368,1996,Antioquia,REMEDIOS,Sabotaje,Guerrilla,ELN,0
420369,1996,Antioquia,TURBO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420370,1996,La Guajira,RIOHACHA,Quema de Veh�culos,Guerrilla,Disidencia EPL,0
420371,1996,Bolívar,MAGANGU�,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420372,1996,Antioquia,APARTAD?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420373,1996,Sucre,TOL? VIEJO,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420374,1996,Cesar,EL COPEY,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420375,1996,Magdalena,CI�NAGA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420376,1996,Bolívar,EL GUAMO,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
420377,1996,Antioquia,CaucaSIA,Quema de Veh�culos,Guerrilla,ELN,0
420378,1996,Atlántico,BARANOA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420379,1996,Antioquia,YARUMAL,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420380,1996,Cesar,LA PAZ,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420381,1996,Antioquia,REMEDIOS,Sabotaje,Guerrilla,ELN,0
420382,1996,Magdalena,PLATO,Quema de Veh�culos,Guerrilla,ELN,0
420383,1996,"Bogotá D.C.","Bogotá D.C.",Ataque a Organizaciones,Grupo Paramilitar,No Identificado,0
420384,1996,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,No Identificada,0
420385,1996,Antioquia,YOND?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420386,1997,Cesar,EL COPEY,Quema de Veh�culos,Guerrilla,No Identificada,0
420387,1997,Meta,PUERTO GAIT?N,Ataque a Propiedad,Guerrilla,No Identificada,0
420388,1997,Cauca,CALOTO,Acci�n B�lica,Guerrilla,FARC,0
420389,1997,Antioquia,APARTAD?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420390,1997,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Guerrilla,FARC,0
420391,1997,Antioquia,MEDELL?N,Ataque a Propiedad,Guerrilla,ELN,0
420392,1997,Meta,VILLAVICENCIO,Ataque a Propiedad,Guerrilla,FARC,0
420393,1997,Cesar,LA GLORIA,Ataque a Propiedad,Guerrilla,No Identificada,0
420394,1997,Antioquia,SAN ANDR�S DE CUERQU?A,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420395,1997,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420396,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420397,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420398,1997,Magdalena,CI�NAGA,Quema de Veh�culos,Guerrilla,ELN,0
420399,1997,Sucre,SAN BENITO ABAD,Desconocida,Grupo Armado No Identificado,No aplica,0
420400,1997,Meta,VILLAVICENCIO,Sabotaje,Guerrilla,FARC,0
420401,1997,Antioquia,YARUMAL,Ataque a Propiedad,Desconocido,No aplica,0
420402,1997,Magdalena,FUNDACI?N,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Campesinas de C�rdoba y Urab� (ACCU),0
420404,1997,Chocó,CARMEN DEL DARI�N,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420405,1997,Cesar,TAMALAMEQUE,Ataque a Propiedad,Guerrilla,ELN,0
420406,1997,Atlántico,PONEDERA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420407,1997,Norte de Santander,?BREGO,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420408,1997,Antioquia,MEDELL?N,Ataque a Instituciones,Grupo Armado No Identificado,No aplica,0
420409,1997,Casanare,MAN?,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420410,1997,Casanare,AGUAZUL,Sabotaje,Guerrilla,ELN,0
420411,1997,Chocó,ACAND?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420412,1997,Cesar,LA GLORIA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420413,1997,Chocó,ACAND?,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
420414,1997,Antioquia,MEDELL?N,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420415,1997,Boyacá,BEL�N,Ataque a Instituciones,Guerrilla,FARC,0
420416,1997,Vichada,PUERTO CARRE�O,Quema de Veh�culos,Guerrilla,FARC,0
420417,1997,Vichada,PUERTO CARRE�O,Quema de Veh�culos,Guerrilla,FARC,0
420418,1997,Cesar,SIN INFORMACION,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
420419,1997,Casanare,YOPAL,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420420,1997,Santander,EL PLAY?N,Quema de Veh�culos,Guerrilla,ELN,0
420421,1997,Santander,EL PLAY?N,Quema de Veh�culos,Guerrilla,ELN,0
420422,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420423,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420424,1997,Caldas,VILLAMAR?A,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420425,1997,Magdalena,ZONA BANANERA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420426,1997,Magdalena,ARACATACA,Sabotaje,Guerrilla,ELN,0
420427,1997,Antioquia,RIONEGRO,Ataque a Propiedad,Desconocido,No aplica,0
420428,1997,Antioquia,MEDELL?N,Ataque a Organizaciones,Guerrilla,ELN,0
420429,1997,Sucre,CHAL?N,Ataque a Propiedad,Guerrilla,FARC,0
420430,1997,Antioquia,LA UNI?N,Ataque a Propiedad,Guerrilla,ELN,0
420431,1997,Antioquia,LA UNI?N,Ataque a Propiedad,Guerrilla,ELN,0
420432,1997,Antioquia,PE�OL,Ataque a Propiedad,Guerrilla,FARC,0
420433,1997,Antioquia,LA UNI?N,Ataque a Propiedad,Guerrilla,ELN,2
420434,1997,Chocó,EL CARMEN DE ATRATO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420435,1997,Magdalena,ARACATACA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
420436,1997,Magdalena,CI�NAGA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420437,1997,Antioquia,MEDELL?N,Quema de Veh�culos,Grupo Armado No Dirimido,,0
420438,1997,Antioquia,RIONEGRO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420439,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420440,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420441,1997,Antioquia,LA UNI?N,Ataque a Propiedad,Desconocido,No aplica,0
420442,1997,Antioquia,SAN CARLOS,Quema de Veh�culos,Guerrilla,ELN,0
420443,1997,Santander,SAN ANDR�S,Quema de Veh�culos,Guerrilla,ELN,0
420444,1997,Santander,SAN ANDR�S,Quema de Veh�culos,Guerrilla,ELN,0
420445,1997,Casanare,AGUAZUL,Quema de Veh�culos,Guerrilla,FARC,0
420446,1997,Antioquia,SANTO DOMINGO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420447,1997,Santander,TONA,Sabotaje,Guerrilla,ELN,0
420448,1997,Meta,SAN MART?N,Sabotaje,Guerrilla,FARC,0
420449,1997,Santander,BARRANCABERMEJA,Ataque a Propiedad,Guerrilla,No Identificada,0
420450,1997,Antioquia,PUERTO TRIUNFO,Quema de Veh�culos,Guerrilla,ELN,0
420451,1997,Tolima,L?BANO,Quema de Veh�culos,Guerrilla,ELN,0
420452,1997,Tolima,L?BANO,Quema de Veh�culos,Guerrilla,ELN,0
420453,1997,Antioquia,G?MEZ PLATA,Quema de Veh�culos,Guerrilla,FARC,0
420454,1997,Antioquia,ANOR?,Quema de Veh�culos,Guerrilla,FARC,0
420455,1997,Antioquia,YARUMAL,Quema de Veh�culos,Guerrilla,FARC,0
420456,1997,Antioquia,GIRARDOTA,Ataque a Propiedad,Desconocido,No aplica,0
420457,1997,Sucre,LOS PALMITOS,Ataque a Propiedad,Desconocido,No aplica,0
420458,1997,Antioquia,REMEDIOS,Ataque a Instituciones,Guerrilla,ELN,0
420460,1997,Antioquia,YARUMAL,Sabotaje,Grupo Armado No Dirimido,,0
420461,1997,Sucre,SINCELEJO,Sabotaje,Desconocido,No aplica,0
420462,1997,Cundinamarca,CABRERA,Acci�n B�lica,Guerrilla,FARC,0
420463,1997,Cundinamarca,CABRERA,Acci�n B�lica,Guerrilla,FARC,0
420464,1997,Antioquia,PUERTO BERR?O,Ataque a Propiedad,Guerrilla,No Identificada,0
420465,1997,Putumayo,SAN MIGUEL,Acci�n B�lica,Guerrilla,FARC,0
420466,1997,Putumayo,SAN MIGUEL,Acci�n B�lica,Guerrilla,FARC,0
420467,1997,Antioquia,VEGACH?,Ataque a Instituciones,Guerrilla,ELN,0
420468,1997,Bolívar,CALAMAR,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420470,1997,Tolima,ATACO,Ataque a Propiedad,Guerrilla,FARC,0
420471,1997,Sucre,OVEJAS,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
420472,1997,Norte de Santander,C?CUTA,Ataque a Propiedad,Guerrilla,ELN,0
420473,1997,Antioquia,VALDIVIA,Quema de Veh�culos,Guerrilla,FARC,0
420474,1997,Antioquia,VALDIVIA,Quema de Veh�culos,Guerrilla,FARC,0
420475,1997,Atlántico,BARRANQUILLA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
420476,1997,La Guajira,ALBANIA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420477,1997,Antioquia,URRAO,Ataque a Propiedad,Guerrilla,FARC,0
420478,1997,Norte de Santander,?BREGO,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420479,1997,Norte de Santander,?BREGO,Ataque a Propiedad,Grupo Armado No Dirimido,,0
420480,1997,Antioquia,PUERTO BERR?O,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420481,1997,Antioquia,SEGOVIA,Sabotaje,Guerrilla,ELN,0
420482,1997,Cauca,ROSAS,Quema de Veh�culos,Guerrilla,ELN,0
420483,1997,Nariño,CUMBAL,Ataque a Instituciones,Guerrilla,No Identificada,0
420484,1997,Caldas,ANSERMA,Sabotaje,Guerrilla,FARC,0
420485,1997,Antioquia,CA�ASGORDAS,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
420486,1997,Antioquia,CAICEDO,Acci�n B�lica,Guerrilla,FARC,0
420487,1997,Norte de Santander,HACAR?,Ataque a Instituciones,Guerrilla,ELN,0
420488,1997,Sucre,LOS PALMITOS,Ataque a Instituciones,Guerrilla,FARC,0
420489,1997,Antioquia,MARINILLA,Sabotaje,Guerrilla,ELN,0
420490,1997,Atlántico,BARRANQUILLA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
420491,1997,Nariño,IPIALES,Sabotaje,Desconocido,No aplica,0
420492,1997,Cundinamarca,VILLETA,Sabotaje,Guerrilla,FARC,0
420493,1997,Antioquia,LA UNI?N,Ataque a Propiedad,Guerrilla,ELN,0
420494,1997,Antioquia,LA CEJA,Quema de Veh�culos,Guerrilla,ELN,0
420495,1997,Antioquia,SAN LUIS,Quema de Veh�culos,Guerrilla,FARC,0
420496,1997,Cesar,SAN ALBERTO,Quema de Veh�culos,Guerrilla,ELN,0
420497,1997,Huila,ALGECIRAS,Ataque a Instituciones,Guerrilla,FARC,0
420498,1997,Magdalena,CI�NAGA,Quema de Veh�culos,Guerrilla,ELN,0
420499,1997,Santander,SIMACOTA,Quema de Veh�culos,Guerrilla,FARC,0
420500,1997,Santander,SIMACOTA,Quema de Veh�culos,Guerrilla,FARC,0
420501,1997,Cesar,AGUST?N CODAZZI,Sabotaje,Guerrilla,FARC,0
420502,1997,Antioquia,YARUMAL,Quema de Veh�culos,Guerrilla,FARC,0
420503,1997,Valle del Cauca,CALI,Sabotaje,Guerrilla,ELN,0
420504,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420505,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420506,1997,Antioquia,MUTAT?,Ataque a Propiedad,Guerrilla,FARC,0
420507,1997,Magdalena,CI�NAGA,Ataque a Propiedad,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,0
420508,1997,Magdalena,ZONA BANANERA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420509,1997,Arauca,SARAVENA,Sabotaje,Guerrilla,ELN,0
420510,1997,Huila,BARAYA,Quema de Veh�culos,Guerrilla,FARC,0
420511,1997,Cauca,TOTOR?,Acci�n B�lica,Guerrilla,FARC,0
420512,1997,Caquetá,CARTAGENA DEL CHAIR?,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420513,1997,Risaralda,GU?TICA,Ataque a Propiedad,Desconocido,No aplica,0
420514,1997,Norte de Santander,SAN CALIXTO,Sabotaje,Guerrilla,Otra,0
420515,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420516,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,Disidencia EPL,0
420517,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420518,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,Disidencia EPL,0
420519,1997,Arauca,Arauca,Sabotaje,Guerrilla,ELN,0
420520,1997,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,Disidencia EPL,0
420521,1997,Antioquia,SALGAR,Quema de Veh�culos,Guerrilla,ELN,0
420522,1997,Risaralda,QUINCH?A,Quema de Veh�culos,Guerrilla,FARC,0
420523,1998,Valle del Cauca,ANDALUC?A,Atentado,Grupo Armado No Identificado,No aplica,0
420524,1998,Boyacá,PAUNA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420525,1998,Arauca,Arauca,Sabotaje,Guerrilla,ELN,0
420526,1998,Arauca,Arauca,Sabotaje,Guerrilla,ELN,0
420527,1998,Antioquia,PUERTO BERR?O,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420528,1998,Antioquia,SAN JOS� DE LA MONTA�A,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420529,1998,Antioquia,FRONTINO,Ataque a Propiedad,Guerrilla,FARC,0
420530,1998,Antioquia,SALGAR,Ataque a Propiedad,Guerrilla,ELN,0
420531,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420532,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420533,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420534,1998,Valle del Cauca,DAGUA,Quema de Veh�culos,Guerrilla,ELN,0
420535,1998,Valle del Cauca,DAGUA,Quema de Veh�culos,Guerrilla,ELN,0
420536,1998,Norte de Santander,EL TARRA,Quema de Veh�culos,Guerrilla,ELN,0
420537,1998,Boyacá,ROND?N,Acci�n B�lica,Guerrilla,FARC,0
420538,1998,Magdalena,ARACATACA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
420539,1998,Magdalena,ARACATACA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
420540,1998,Cesar,EL PASO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420541,1998,Antioquia,SALGAR,Ataque a Propiedad,Guerrilla,ELN,0
420542,1998,Antioquia,MEDELL?N,Ataque a Instituciones,Desconocido,No aplica,0
420543,1998,Cauca,PIENDAM?,Sabotaje,Guerrilla,FARC,0
420544,1998,Guaviare,SAN JOS� DEL Guaviare,Sabotaje,Guerrilla,FARC,0
420545,1998,Guaviare,SIN INFORMACION,Ataque a Propiedad,Guerrilla,FARC,0
420546,1998,Cundinamarca,GACHAL?,Sabotaje,Guerrilla,FARC,0
420547,1998,Antioquia,CIUDAD Bolívar,Ataque a Propiedad,Guerrilla,ELN,0
420548,1998,Bolívar,ACH?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
420549,1998,Antioquia,VALDIVIA,Quema de Veh�culos,Guerrilla,ELN,0
420550,1998,Tolima,CUNDAY,Acci�n B�lica,Guerrilla,FARC,0
420551,1998,Tolima,CUNDAY,Acci�n B�lica,Guerrilla,FARC,0
420552,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420553,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420554,1998,Arauca,ARAUQUITA,Quema de Veh�culos,Guerrilla,FARC,0
420555,1998,Antioquia,MEDELL?N,Quema de Veh�culos,Guerrilla,FARC,0
420556,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420557,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420558,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420559,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420560,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420561,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
420562,1998,Risaralda,QUINCH?A,Quema de Veh�culos,Guerrilla,Disidencia EPL,0
420563,1998,Tolima,L?BANO,Quema de Veh�culos,Guerrilla,ELN,0
420564,1998,Tolima,L?BANO,Quema de Veh�culos,Guerrilla,ELN,0
420565,1998,Guaviare,MIRAFLORES,Sabotaje,Guerrilla,FARC,0
420566,1998,Santander,SAN VICENTE DE CHUCUR?,Quema de Veh�culos,Guerrilla,FARC,0
